Delito,SubDelito,Fecha,Victima,SubVictima,Edad,Sexo,Nacionalidad,Provincia,Canton,Distrito,
HURTO,POR DESCUIDO,2025-04-21,06:00:00 - 08:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,PUNTARENAS,QUEPOS,
HURTO,POR DESCUIDO,2025-04-19,00:00:00 - 02:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,CARTAGO,TURRIALBA,
HURTO,POR DESCUIDO,2025-04-21,03:00:00 - 05:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
HURTO,POR DESCUIDO,2025-04-19,15:00:00 - 17:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,PUNTARENAS,PUNTARENAS,
HURTO,POR DESCUIDO,2025-04-21,12:00:00 - 14:59:59,VIVIENDA,NO APLICA [VIVIENDA],Adulto Mayor,HOMBRE,COSTA RICA,LIMON,TALAMANCA,
HURTO,POR DESCUIDO,2025-06-14,15:00:00 - 17:59:59,EDIFICACION,TIENDA/BOUTIQUE [EDIFICACION],Desconocido,DESCONOCIDO,Desconocido,ALAJUELA,ALAJUELA,
HURTO,POR DESCUIDO,2025-06-28,12:00:00 - 14:59:59,EDIFICACION,BODEGA/DEPOSITO/ALMACEN [EDIFICACION],Mayor de edad,HOMBRE,COSTA RICA,LIMON,LIMON,
HURTO,POR DESCUIDO,2025-06-30,18:00:00 - 20:59:59,PERSONA,CLIENTE LOCAL COMERCIAL [PERSONA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,ALAJUELA,
HURTO,POR DESCUIDO,2025-06-29,09:00:00 - 11:59:59,PERSONA,MENOR DE EDAD [PERSONA],Desconocido,HOMBRE,Desconocido,CARTAGO,OREAMUNO,
HURTO,POR DESCUIDO,2025-06-28,03:00:00 - 05:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,UPALA,
HURTO,POR DESCUIDO,2025-06-30,09:00:00 - 11:59:59,VIVIENDA,NO APLICA [VIVIENDA],Adulto Mayor,HOMBRE,COSTA RICA,SAN JOSE,TIBAS,
HURTO,POR DESCUIDO,2025-07-03,06:00:00 - 08:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
HURTO,POR DESCUIDO,2025-03-12,06:00:00 - 08:59:59,VIVIENDA,NO APLICA [VIVIENDA],Desconocido,MUJER,Desconocido,SAN JOSE,DESAMPARADOS,
HURTO,POR DESCUIDO,2025-07-03,06:00:00 - 08:59:59,EDIFICACION,OFICINAS/EMPRESA [EDIFICACION],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
HURTO,POR DESCUIDO,2025-07-01,18:00:00 - 20:59:59,OTROS,BICICLETA [OTROS],Mayor de edad,MUJER,FRANCIA,ALAJUELA,ALAJUELA,
HURTO,POR DESCUIDO,2025-07-03,12:00:00 - 14:59:59,EDIFICACION,BAR [EDIFICACION],Mayor de edad,MUJER,HONDURAS,SAN JOSE,MORA,
HURTO,POR DESCUIDO,2025-07-03,06:00:00 - 08:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,HEREDIA,HEREDIA,
HURTO,POR DESCUIDO,2025-07-04,21:00:00 - 23:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,HOMBRE,COSTA RICA,CARTAGO,LA UNION,
HURTO,POR DESCUIDO,2025-07-06,00:00:00 - 02:59:59,PERSONA,CLIENTE LOCAL COMERCIAL [PERSONA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SAN JOSE,
HURTO,POR DESCUIDO,2025-07-06,09:00:00 - 11:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,HOMBRE,COLOMBIA,SAN JOSE,SAN JOSE,
HURTO,POR DESCUIDO,2025-07-04,21:00:00 - 23:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
HURTO,POR DESCUIDO,2025-07-02,06:00:00 - 08:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,NICARAGUA,SAN JOSE,MONTES DE OCA,
HURTO,POR DESCUIDO,2025-07-02,00:00:00 - 02:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,HOMBRE,COSTA RICA,PUNTARENAS,PUERTO JIM&#201;NEZ,
HURTO,POR DESCUIDO,2025-07-05,12:00:00 - 14:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,GUANACASTE,TILARAN,
HURTO,POR DESCUIDO,2025-07-07,21:00:00 - 23:59:59,OTROS,BICICLETA [OTROS],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SAN JOSE,
HURTO,POR DESCUIDO,2025-07-04,12:00:00 - 14:59:59,PERSONA,PRIVADO DE LIBERTAD [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,PEREZ ZELEDON,
HURTO,POR DESCUIDO,2025-07-04,09:00:00 - 11:59:59,PERSONA,ESTUDIANTE [PERSONA],Menor de edad,HOMBRE,COSTA RICA,SAN JOSE,DESAMPARADOS,
HURTO,POR DESCUIDO,2025-05-12,03:00:00 - 05:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN RAMON,
HURTO,POR DESCUIDO,2025-07-04,12:00:00 - 14:59:59,EDIFICACION,OFICINAS/EMPRESA [EDIFICACION],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,MONTES DE OCA,
HURTO,POR DESCUIDO,2025-07-10,06:00:00 - 08:59:59,OTROS,BICICLETA [OTROS],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,ALAJUELA,
ROBO DE VEHICULO,DESCUIDO,2025-06-05,03:00:00 - 05:59:59,VEHICULO,CARGA LIVIANA [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,CARTAGO,PARAISO,
ROBO DE VEHICULO,DESCUIDO,2025-05-28,00:00:00 - 02:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,UPALA,
ROBO DE VEHICULO,DESCUIDO,2025-06-09,18:00:00 - 20:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,ALAJUELA,
ROBO DE VEHICULO,DESCUIDO,2025-06-12,18:00:00 - 20:59:59,VEHICULO,RURAL 4X4 [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,CARTAGO,CARTAGO,
ROBO DE VEHICULO,DESCUIDO,2025-06-13,18:00:00 - 20:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Adulto Mayor,HOMBRE,EL SALVADOR,SAN JOSE,GOICOECHEA,
ROBO DE VEHICULO,DESCUIDO,2025-06-14,18:00:00 - 20:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,HEREDIA,SANTO DOMINGO,
ROBO DE VEHICULO,DESCUIDO,2025-06-19,00:00:00 - 02:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Adulto Mayor,HOMBRE,ESTADOS UNIDOS,SAN JOSE,TIBAS,
ROBO DE VEHICULO,DESCUIDO,2025-06-21,00:00:00 - 02:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,PEREZ ZELEDON,
ROBO DE VEHICULO,DESCUIDO,2025-06-23,03:00:00 - 05:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,HEREDIA,SAN ISIDRO,
ROBO DE VEHICULO,DESCUIDO,2025-06-21,21:00:00 - 23:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,GOICOECHEA,
ROBO DE VEHICULO,DESCUIDO,2025-06-25,00:00:00 - 02:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Desconocido,MUJER,Desconocido,SAN JOSE,SAN JOSE,
ROBO DE VEHICULO,DESCUIDO,2025-06-24,21:00:00 - 23:59:59,VEHICULO,RURAL 4X4 [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,MORAVIA,
ROBO DE VEHICULO,DESCUIDO,2025-06-25,15:00:00 - 17:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,ALAJUELA,
ROBO DE VEHICULO,DESCUIDO,2025-06-18,21:00:00 - 23:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,ALAJUELA,
ROBO DE VEHICULO,DESCUIDO,2025-06-28,00:00:00 - 02:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,NICARAGUA,ALAJUELA,ALAJUELA,
ROBO DE VEHICULO,DESCUIDO,2025-07-01,15:00:00 - 17:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,ALAJUELITA,
ROBO DE VEHICULO,DESCUIDO,2025-07-02,03:00:00 - 05:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,GUANACASTE,CARRILLO,
ROBO DE VEHICULO,DESCUIDO,2025-04-27,18:00:00 - 20:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,MUJER,COSTA RICA,PUNTARENAS,ESPARZA,
ROBO DE VEHICULO,DESCUIDO,2025-07-05,18:00:00 - 20:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
ROBO DE VEHICULO,DESCUIDO,2025-07-06,03:00:00 - 05:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Mayor de edad,MUJER,COSTA RICA,GUANACASTE,LIBERIA,
ROBO DE VEHICULO,DESCUIDO,2025-07-08,06:00:00 - 08:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,ALAJUELITA,
ROBO DE VEHICULO,DESCUIDO,2025-07-10,15:00:00 - 17:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,DESCONOCIDO,COSTA RICA,SAN JOSE,MONTES DE OCA,
ROBO DE VEHICULO,DESCUIDO,2025-07-12,21:00:00 - 23:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,HEREDIA,HEREDIA,
ROBO DE VEHICULO,DESCUIDO,2025-07-19,03:00:00 - 05:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,CARTAGO,CARTAGO,
HURTO,CARTERISTA,2025-07-30,09:00:00 - 11:59:59,PERSONA,CLIENTE LOCAL COMERCIAL [PERSONA],Adulto Mayor,MUJER,NICARAGUA,SAN JOSE,SAN JOSE,
HURTO,CARTERISTA,2025-07-31,06:00:00 - 08:59:59,PERSONA,PASAJERO DE TRANSPORTE PUBLICO [PERSONA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SAN JOSE,
HURTO,CARTERISTA,2025-07-26,12:00:00 - 14:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SAN JOSE,
HURTO,CARTERISTA,2025-08-02,15:00:00 - 17:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SAN JOSE,
HURTO,CARTERISTA,2025-08-03,12:00:00 - 14:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,NICARAGUA,SAN JOSE,SAN JOSE,
HURTO,CARTERISTA,2025-08-14,00:00:00 - 02:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,BELGICA,PUNTARENAS,GARABITO,
HURTO,CARTERISTA,2025-08-16,09:00:00 - 11:59:59,PERSONA,PEATON [PERSONA],Adulto Mayor,MUJER,COSTA RICA,SAN JOSE,TIBAS,
HURTO,CARTERISTA,2025-08-15,12:00:00 - 14:59:59,PERSONA,PASAJERO DE TRANSPORTE PUBLICO [PERSONA],Mayor de edad,MUJER,FRANCIA,PUNTARENAS,OSA,
HURTO,CARTERISTA,2025-08-18,00:00:00 - 02:59:59,PERSONA,CLIENTE LOCAL COMERCIAL [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,HEREDIA,BELEN,
HURTO,CON LLAVE,2025-01-10,12:00:00 - 14:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,MUJER,COSTA RICA,GUANACASTE,CARRILLO,
HURTO,CON LLAVE,2025-01-13,09:00:00 - 11:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,MUJER,NICARAGUA,ALAJUELA,LOS CHILES,
HURTO,CON LLAVE,2025-01-25,15:00:00 - 17:59:59,VIVIENDA,NO APLICA [VIVIENDA],Adulto Mayor,HOMBRE,Desconocido,HEREDIA,SAN ISIDRO,
HURTO,CON LLAVE,2025-02-12,15:00:00 - 17:59:59,VEHICULO,OTRO O INDETERMINADO [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,CARTAGO,CARTAGO,
HURTO,CON LLAVE,2025-02-25,09:00:00 - 11:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,ALAJUELA,
HURTO,CON LLAVE,2025-02-26,21:00:00 - 23:59:59,PERSONA,CLIENTE HOTEL/MOTEL/PENSION [PERSONA],Adulto Mayor,HOMBRE,ESPANA,LIMON,TALAMANCA,
HURTO,CON LLAVE,2025-03-26,09:00:00 - 11:59:59,PERSONA,CLIENTE LOCAL COMERCIAL [PERSONA],Mayor de edad,HOMBRE,HUNGRIA,ALAJUELA,SAN CARLOS,
HURTO,CON LLAVE,2025-03-26,00:00:00 - 02:59:59,VIVIENDA,NO APLICA [VIVIENDA],Adulto Mayor,HOMBRE,COSTA RICA,HEREDIA,HEREDIA,
HURTO,CON LLAVE,2025-03-29,18:00:00 - 20:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,HOMBRE,CHILE,GUANACASTE,LIBERIA,
HURTO,CON LLAVE,2025-04-17,00:00:00 - 02:59:59,VIVIENDA,NO APLICA [VIVIENDA],Adulto Mayor,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
HURTO,CON LLAVE,2025-04-30,06:00:00 - 08:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN RAMON,
HURTO,CON LLAVE,2025-05-08,18:00:00 - 20:59:59,PERSONA,CLIENTE HOTEL/MOTEL/PENSION [PERSONA],Mayor de edad,HOMBRE,IRLANDA DEL NORTE,ALAJUELA,SAN CARLOS,
HURTO,CON LLAVE,2025-05-10,15:00:00 - 17:59:59,EDIFICACION,OTRO O INDETERMINADO [EDIFICACION],Mayor de edad,HOMBRE,COSTA RICA,PUNTARENAS,PUNTARENAS,
HURTO,CON LLAVE,2025-05-14,00:00:00 - 02:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,DESAMPARADOS,
HURTO,CON LLAVE,2025-05-12,12:00:00 - 14:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,MUJER,NICARAGUA,SAN JOSE,SAN JOSE,
HURTO,CON LLAVE,2025-05-30,18:00:00 - 20:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,PUNTARENAS,PUNTARENAS,
HURTO,CARTERISTA,2025-02-08,18:00:00 - 20:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,HEREDIA,BELEN,
HURTO,CARTERISTA,2025-02-08,09:00:00 - 11:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,HEREDIA,BELEN,
HURTO,CARTERISTA,2025-02-12,12:00:00 - 14:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,CARTAGO,CARTAGO,
HURTO,CARTERISTA,2025-02-12,15:00:00 - 17:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,NICARAGUA,SAN JOSE,SAN JOSE,
HURTO,CARTERISTA,2025-02-15,00:00:00 - 02:59:59,PERSONA,CLIENTE LOCAL COMERCIAL [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,MONTES DE OCA,
HURTO,CARTERISTA,2025-02-15,12:00:00 - 14:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,VENEZUELA,SAN JOSE,SAN JOSE,
HURTO,CARTERISTA,2025-02-16,00:00:00 - 02:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SAN JOSE,
HURTO,CARTERISTA,2025-02-10,03:00:00 - 05:59:59,PERSONA,PEATON [PERSONA],Desconocido,DESCONOCIDO,Desconocido,SAN JOSE,SAN JOSE,
HURTO,CARTERISTA,2025-02-19,12:00:00 - 14:59:59,PERSONA,PASAJERO DE TRANSPORTE PUBLICO [PERSONA],Adulto Mayor,HOMBRE,ALEMANIA,SAN JOSE,SAN JOSE,
HURTO,CARTERISTA,2025-02-20,15:00:00 - 17:59:59,PERSONA,PASAJERO DE TRANSPORTE PUBLICO [PERSONA],Mayor de edad,HOMBRE,CUBA,SAN JOSE,SAN JOSE,
HURTO,CARTERISTA,2025-02-22,21:00:00 - 23:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,GUANACASTE,LIBERIA,
HURTO,CARTERISTA,2025-02-21,12:00:00 - 14:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,HEREDIA,HEREDIA,
HURTO,CARTERISTA,2025-02-24,09:00:00 - 11:59:59,PERSONA,PASAJERO DE TRANSPORTE PUBLICO [PERSONA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,SAN RAMON,
HURTO,CARTERISTA,2025-02-21,21:00:00 - 23:59:59,PERSONA,CLIENTE LOCAL COMERCIAL [PERSONA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SAN JOSE,
HURTO,CARTERISTA,2025-02-24,12:00:00 - 14:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SAN JOSE,
HURTO,CARTERISTA,2025-02-21,15:00:00 - 17:59:59,PERSONA,PASAJERO DE TRANSPORTE PUBLICO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,PUNTARENAS,BUENOS AIRES,
HURTO,CARTERISTA,2025-02-25,15:00:00 - 17:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
HURTO,CARTERISTA,2025-03-01,09:00:00 - 11:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,CARTAGO,CARTAGO,
HURTO,CARTERISTA,2025-03-03,12:00:00 - 14:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SAN JOSE,
HURTO,CARTERISTA,2025-03-09,12:00:00 - 14:59:59,PERSONA,CLIENTE LOCAL COMERCIAL [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
HURTO,CARTERISTA,2025-03-09,00:00:00 - 02:59:59,PERSONA,CLIENTE LOCAL COMERCIAL [PERSONA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SAN JOSE,
HURTO,CARTERISTA,2025-03-12,15:00:00 - 17:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,DESAMPARADOS,
HURTO,CARTERISTA,2025-03-14,21:00:00 - 23:59:59,PERSONA,CLIENTE LOCAL COMERCIAL [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,CARTAGO,LA UNION,
HURTO,CARTERISTA,2025-03-15,00:00:00 - 02:59:59,PERSONA,CLIENTE LOCAL COMERCIAL [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
HURTO,CARTERISTA,2025-03-17,03:00:00 - 05:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SAN JOSE,
HURTO,POR DESCUIDO,2025-04-16,18:00:00 - 20:59:59,PERSONA,CLIENTE LOCAL COMERCIAL [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,VASQUEZ DE CORONADO,
HURTO,POR DESCUIDO,2025-04-05,00:00:00 - 02:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
HURTO,POR DESCUIDO,2025-04-16,15:00:00 - 17:59:59,EDIFICACION,TIENDA/BOUTIQUE [EDIFICACION],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SAN JOSE,
HURTO,POR DESCUIDO,2025-04-23,03:00:00 - 05:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,MONTES DE OCA,
HURTO,POR DESCUIDO,2025-04-21,15:00:00 - 17:59:59,EDIFICACION,BODEGA/DEPOSITO/ALMACEN [EDIFICACION],Desconocido,DESCONOCIDO,Desconocido,CARTAGO,CARTAGO,
HURTO,POR DESCUIDO,2025-04-24,09:00:00 - 11:59:59,PERSONA,ESTUDIANTE [PERSONA],Menor de edad,HOMBRE,COSTA RICA,LIMON,POCOCI,
HURTO,POR DESCUIDO,2025-04-25,03:00:00 - 05:59:59,EDIFICACION,HOTEL/MOTEL/PENSION [EDIFICACION],Mayor de edad,HOMBRE,COSTA RICA,GUANACASTE,SANTA CRUZ,
HURTO,POR DESCUIDO,2025-04-25,09:00:00 - 11:59:59,OTROS,BICICLETA [OTROS],Adulto Mayor,HOMBRE,COSTA RICA,GUANACASTE,LIBERIA,
HURTO,POR DESCUIDO,2025-04-25,00:00:00 - 02:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,UPALA,
HURTO,POR DESCUIDO,2025-04-26,03:00:00 - 05:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,PEREZ ZELEDON,
HURTO,POR DESCUIDO,2025-04-28,09:00:00 - 11:59:59,EDIFICACION,SUPER MERCADO [EDIFICACION],Mayor de edad,HOMBRE,COSTA RICA,PUNTARENAS,MONTEVERDE,
HURTO,POR DESCUIDO,2025-04-10,12:00:00 - 14:59:59,EDIFICACION,SERVICIOS SOCIALES [EDIFICACION],Desconocido,MUJER,Desconocido,SAN JOSE,MORAVIA,
HURTO,POR DESCUIDO,2025-04-28,12:00:00 - 14:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Adulto Mayor,HOMBRE,CANADA,GUANACASTE,SANTA CRUZ,
HURTO,POR DESCUIDO,2025-04-29,09:00:00 - 11:59:59,PERSONA,MENOR DE EDAD [PERSONA],Menor de edad,MUJER,COSTA RICA,LIMON,POCOCI,
HURTO,POR DESCUIDO,2025-04-29,18:00:00 - 20:59:59,OTROS,BICICLETA [OTROS],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,DESAMPARADOS,
HURTO,POR DESCUIDO,2025-05-01,09:00:00 - 11:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,GUANACASTE,TILARAN,
HURTO,POR DESCUIDO,2025-05-03,06:00:00 - 08:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,GUANACASTE,LIBERIA,
HURTO,POR DESCUIDO,2025-04-28,12:00:00 - 14:59:59,OTROS,BICICLETA [OTROS],Mayor de edad,HOMBRE,COSTA RICA,HEREDIA,HEREDIA,
HURTO,POR DESCUIDO,2025-04-24,00:00:00 - 02:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Desconocido,HOMBRE,Desconocido,LIMON,POCOCI,
HURTO,POR DESCUIDO,2025-05-01,06:00:00 - 08:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,DESAMPARADOS,
HURTO,POR DESCUIDO,2025-05-03,12:00:00 - 14:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,MUJER,NICARAGUA,SAN JOSE,SAN JOSE,
HURTO,POR DESCUIDO,2025-05-03,00:00:00 - 02:59:59,PERSONA,CLIENTE LOCAL COMERCIAL [PERSONA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SAN JOSE,
HURTO,POR DESCUIDO,2025-05-05,00:00:00 - 02:59:59,OTROS,BICICLETA [OTROS],Mayor de edad,HOMBRE,COSTA RICA,PUNTARENAS,PUERTO JIM&#201;NEZ,
HURTO,POR DESCUIDO,2025-01-01,00:00:00 - 02:59:59,EDIFICACION,OFICINAS/EMPRESA [EDIFICACION],Desconocido,DESCONOCIDO,Desconocido,HEREDIA,HEREDIA,
ROBO,ESCALAMIENTO,2025-08-12,09:00:00 - 11:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,PEREZ ZELEDON,
ROBO,ESCALAMIENTO,2025-07-28,03:00:00 - 05:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN RAMON,
ROBO,ESCALAMIENTO,2025-08-19,03:00:00 - 05:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,HOMBRE,COSTA RICA,HEREDIA,SANTA BARBARA,
ROBO,ESCALAMIENTO,2025-08-14,15:00:00 - 17:59:59,VIVIENDA,NO APLICA [VIVIENDA],Menor de edad,DESCONOCIDO,COSTA RICA,PUNTARENAS,ESPARZA,
ROBO,FORZADURA,2025-01-02,03:00:00 - 05:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,MUJER,NICARAGUA,ALAJUELA,ALAJUELA,
ROBO,FORZADURA,2025-01-03,15:00:00 - 17:59:59,VIVIENDA,NO APLICA [VIVIENDA],Adulto Mayor,DESCONOCIDO,COSTA RICA,LIMON,POCOCI,
ROBO,FORZADURA,2025-01-02,09:00:00 - 11:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,HOMBRE,COSTA RICA,LIMON,LIMON,
ROBO,FORZADURA,2025-01-06,09:00:00 - 11:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,PALMARES,
ROBO,FORZADURA,2025-01-10,06:00:00 - 08:59:59,EDIFICACION,BODEGA/DEPOSITO/ALMACEN [EDIFICACION],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,UPALA,
ROBO,FORZADURA,2025-01-10,09:00:00 - 11:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,HOMBRE,COSTA RICA,LIMON,SIQUIRRES,
ROBO,FORZADURA,2025-01-11,15:00:00 - 17:59:59,EDIFICACION,BODEGA/DEPOSITO/ALMACEN [EDIFICACION],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,PEREZ ZELEDON,
ROBO,FORZADURA,2025-01-13,15:00:00 - 17:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SANTA ANA,
